DATE,CALLSIGN,TYPE,ROTA
05/09/2019,BTI6D9,BCS3,
05/09/2019,BTI6CV,B733,
05/09/2019,WZZ8HR,A320,71
05/09/2019,BTI6C3,BCS3,
05/09/2019,BTI6JK,BCS3,
05/09/2019,NTF878,M600,71
05/09/2019,BTI433,BCS3,
05/09/2019,BTI429,BCS3,90
05/09/2019,BTI6FV,B733,78
05/09/2019,BTI492,BCS3,91
05/09/2019,BTI16C,DH8D,62
05/09/2019,LOT781,CRJ9,80
05/09/2019,WZZ938,A320,
05/09/2019,BTI3R6,DH8D,85
05/09/2019,WZZ1060,A320,63
05/09/2019,FIN8ZE,AT75,69
05/09/2019,BTI31B,DH8D,61
05/09/2019,BTI403,DH8D,52
05/09/2019,BTI1B6,B735,61
05/09/2019,BTI1F8,DH8D,69
05/09/2019,BTI223,BCS3,
05/09/2019,THY54P,B738,61
05/09/2019,BTI15M,B735,
05/09/2019,BTI84W,DH8D,
05/09/2019,BTI483,DH8D,
05/09/2019,BTI7EU,DH8D,
05/09/2019,BTI4ZK,DH8D,
05/09/2019,BTI9JT,DH8D,
05/09/2019,BTI1X9,DH8D,
05/09/2019,BAF620,E145,
05/09/2019,BTI6UQ,BCS3,
05/09/2019,LOT782,CRJ9,
05/09/2019,BTI467,DH8D,
05/09/2019,WZZ2PC,A320,
05/09/2019,BTI444,B735,
05/09/2019,BTI422,BCS3,
05/09/2019,THY4AF,B738,
05/09/2019,RYR52EH,B738,70
05/09/2019,AFL2680,A320,81
05/09/2019,RYR628Y,B738,
05/09/2019,SRN6911,AT72,
05/09/2019,UTA713,B735,63
05/09/2019,MYX442,A320,77
05/09/2019,AFL2681,A320,
05/09/2019,WZZ6279,A320,60
05/09/2019,BTI684,BCS3,63
05/09/2019,BTI6GB,BCS3,64
05/09/2019,BTI434,BCS3,61
05/09/2019,BTI2PG,BCS3,73
05/09/2019,RYR4YT,B738,68
05/09/2019,WZZ6280,A320,
05/09/2019,BTI7QX,BCS3,67
05/09/2019,BTI49E,B733,59
05/09/2019,BTI11X,DH8D,62
05/09/2019,TAY589C,B734,
05/09/2019,BTI445,B735,58
05/09/2019,BTI14B,B733,63
05/09/2019,BTI7KJ,BCS3,55
05/09/2019,BTI62D,BCS3,61
05/09/2019,BTI7TX,B733,64
05/09/2019,BTI15L,B735,62
05/09/2019,BTI79M,DH8D,63
05/09/2019,AUI187,E145,59
05/09/2019,BTI468,DH8D,66
05/09/2019,BTI6BM,BCS3,63
05/09/2019,RYR38YL,B738,
05/09/2019,BTI3FT,BCS3,66
05/09/2019,SAS1764,B736,62
05/09/2019,BTI4UJ,BCS3,65
05/09/2019,BTI4HE,BCS3,69
05/09/2019,BTI4LF,DH8D,56
05/09/2019,RYR2D,B738,
05/09/2019,BTI37D,DH8D,57
05/09/2019,RYR317K,B738,70
05/09/2019,RYR37FR,B738,68
05/09/2019,BTI2J4,DH8D,68
05/09/2019,BTI484,DH8D,69
05/09/2019,BTI224,BCS3,69
05/09/2019,IBK2LY,B738,69
05/09/2019,BTI405,DH8D,70
05/09/2019,SVW39VV,A319,72
05/09/2019,BTI423,BCS3,57
05/09/2019,SAS1765,B736,
05/09/2019,NAX1074,B738,70
05/09/2019,WZZ371,A320,63
05/09/2019,BTI4DM,BCS3,
05/09/2019,RYR6AD,B738,
05/09/2019,BTI4TH,DH8D,
05/09/2019,BTI32B,BCS3,
05/09/2019,BTI3LR,B733,
05/09/2019,IBK1WA,B738,
05/09/2019,BTI3U9,DH8D,
05/09/2019,BTI36D,BCS3,
05/09/2019,BTI35Z,DH8D,
05/09/2019,BTI746,BCS3,
05/09/2019,BTI426,BCS3,
05/09/2019,NAX1075,B738,
05/09/2019,BTI454,DH8D,
05/09/2019,DLH892,A320,68
05/09/2019,BTI03Q,DH8D,
05/09/2019,BTI450,B733,
05/09/2019,BTI410,B735,
05/09/2019,BTI771,BCS3,
05/09/2019,WZZ5KC,A320,67
05/09/2019,AFL2118,SU95,78
05/09/2019,NYX099C,SF34,89
05/09/2019,LOT87G,CRJ9,62
05/09/2019,AFL2119,SU95,
06/09/2019,BTI411,B735,53
06/09/2019,BTI451,B733,58
06/09/2019,BTI03X,DH8D,73
06/09/2019,AUI188,E145,
06/09/2019,BTI455,DH8D,71
06/09/2019,LOT79M,CRJ9,
06/09/2019,BTI3WX,DH8D,64
06/09/2019,BTI35T,DH8D,73
06/09/2019,BTI9801,DH8D,48
06/09/2019,DLH893,A320,
06/09/2019,BTI32M,BCS3,62
06/09/2019,BTI447,B733,59
06/09/2019,BTI427,BCS3,67
06/09/2019,BTI7QT,BCS3,59
06/09/2019,BTI35G,B733,67
06/09/2019,BTI36V,BCS3,57
06/09/2019,BTI725,BCS3,60
06/09/2019,ART353,A320,
06/09/2019,WZZ4AL,A320,
06/09/2019,WZZ2541,A320,
06/09/2019,BTI2ZH,BCS3,
06/09/2019,BTI424,BCS3,
06/09/2019,BTI2NY,B735,
06/09/2019,BTI400,DH8D,
06/09/2019,BTI24E,DH8D,98
06/09/2019,BTI24E,DH8D,
06/09/2019,BTI60K,BCS3,
06/09/2019,BTI8GJ,BCS3,
06/09/2019,BTI6A1,BCS3,
06/09/2019,BTI3ZB,DH8D,
06/09/2019,BTI74A,BCS3,
06/09/2019,BTI7KP,DH8D,
06/09/2019,BTI6G1,BCS3,
06/09/2019,BTI629,B733,
06/09/2019,BTI8LQ,BCS3,
06/09/2019,BTI6RV,BCS3,
06/09/2019,BTI1M1,DH8D,
06/09/2019,BTI13F,B733,
06/09/2019,BTI30W,B735,
06/09/2019,BTI3AK,BCS3,
06/09/2019,BTI32A,DH8D,
06/09/2019,BTI15P,B733,
06/09/2019,BCS5780,B752,87
06/09/2019,TAY987A,B734,69
06/09/2019,IBK2LY,B738,63
06/09/2019,SRN6912,AT72,59
06/09/2019,IBK1WA,B738,
06/09/2019,FIN3PU,AT75,61
06/09/2019,AOJ71H,C750,
06/09/2019,FIN1RM,AT75,
06/09/2019,RYR5MQ,B738,70
06/09/2019,BTI32J,DH8D,60
06/09/2019,AFL2682,A321,87
06/09/2019,BTI1M2,DH8D,64
06/09/2019,BTI30Y,B735,71
06/09/2019,THY9DH,B738,71
06/09/2019,BTI747,BCS3,60
06/09/2019,GAF007,A400,74
06/09/2019,BTI443,DH8D,71
06/09/2019,RYR4WD,B738,
06/09/2019,BTI74C,B735,73
06/09/2019,BTI31T,DH8D,63
06/09/2019,BTI8KT,DH8D,40
06/09/2019,BTI97T,BCS3,61
06/09/2019,BTI401,DH8D,52
06/09/2019,BTI13G,B733,63
06/09/2019,BTI3G2,DH8D,62
06/09/2019,BTI425,BCS3,55
06/09/2019,BTI480,DH8D,77
06/09/2019,UTA715,B735,67
06/09/2019,BTI1R2,B733,60
06/09/2019,AFL2683,A321,
06/09/2019,BTI772,BCS3,64
06/09/2019,RYR37FR,B738,64
06/09/2019,BTI34H,DH8D,
06/09/2019,BTI1F5,DH8D,
06/09/2019,BTI4YE,DH8D,
06/09/2019,BTI30K,DH8D,
06/09/2019,BTI3BJ,BCS3,
06/09/2019,BTI222,BCS3,61
06/09/2019,BTI9HP,BCS3,63
06/09/2019,BTI60L,BCS3,70
06/09/2019,BTI448,B733,
06/09/2019,RYR4UW,B738,65
06/09/2019,WZZ3TK,A320,67
06/09/2019,RYR6AD,B738,
06/09/2019,BTI1A5,B735,
06/09/2019,BTI402,DH8D,
06/09/2019,BTI428,BCS3,
06/09/2019,LOT7LK,CRJ9,68
06/09/2019,BTI7LZ,B733,73
06/09/2019,DLH890,A20N,64
06/09/2019,BTI6RZ,BCS3,64
06/09/2019,GAF007,A400,
06/09/2019,NAX72R,B738,54
06/09/2019,RYR26N,B738,
06/09/2019,BTI6ER,B733,
06/09/2019,BTI69R,BCS3,58
06/09/2019,BTI683,BCS3,
06/09/2019,FIN1KE,AT75,55
06/09/2019,BTI7QN,BCS3,
06/09/2019,NAX8YA,B738,60
06/09/2019,BTI412,BCS3,
06/09/2019,WZZ5FY,A320,
06/09/2019,BTI4GV,BCS3,56
06/09/2019,LOT4EW,CRJ9,
06/09/2019,BTI630,B733,64
06/09/2019,BTI9KV,BCS3,
06/09/2019,BTI6A2,BCS3,63
06/09/2019,BTI34G,DH8D,64
06/09/2019,BTI31J,DH8D,55
06/09/2019,BTI3KL,DH8D,
06/09/2019,BTI65T,BCS3,55
06/09/2019,DLH891,A20N,
06/09/2019,NAX9ZE,B738,
06/09/2019,NAX3RG,B738,
06/09/2019,AFL2100,SU95,71
06/09/2019,FIN2NP,AT75,
06/09/2019,BTI30E,DH8D,67
06/09/2019,BTI48V,BCS3,62
06/09/2019,THY4104,B738,63
06/09/2019,BTI1F7,DH8D,
06/09/2019,BTI1F6,DH8D,60
06/09/2019,BTI3P5,DH8D,
06/09/2019,RYR2KX,B738,56
06/09/2019,AUI185,E145,70
06/09/2019,MURUS,B737,
06/09/2019,BTI31C,DH8D,
06/09/2019,NAX7PA,B738,65
06/09/2019,BTI03L,DH8D,62
06/09/2019,BTI449,B733,56
06/09/2019,THY4105,B738,
06/09/2019,BTI84F,BCS3,
06/09/2019,RYR86MX,B738,
06/09/2019,BTI25K,BCS3,60
06/09/2019,BTI6BL,BCS3,
06/09/2019,BTI7701,B733,
06/09/2019,RFE9771,CL30,56
06/09/2019,AUI1RI,E145,
06/09/2019,BTI413,BCS3,61
06/09/2019,BTI12G,DH8D,49
06/09/2019,NAX8MT,B738,
06/09/2019,BTI6D9,BCS3,
06/09/2019,BTI3MD,DH8D,55
06/09/2019,WZZ2542,A320,59
06/09/2019,BTI6CV,B733,
06/09/2019,BTI3TG,B733,
06/09/2019,BTI6C3,BCS3,
06/09/2019,MYX454,A320,74
06/09/2019,BTI433,BCS3,
06/09/2019,P4AFK,B737,72
06/09/2019,BTI6JK,BCS3,
06/09/2019,BTI429,BCS3,54
06/09/2019,BTI16C,DH8D,64
06/09/2019,BTI403,DH8D,61
06/09/2019,WZZ8HR,A320,55
06/09/2019,BTI1B6,B735,58
06/09/2019,FIN8ZE,AT75,62
06/09/2019,BTI3R6,DH8D,60
06/09/2019,BTI2DF,BCS3,59
06/09/2019,LOT781,CRJ9,63
06/09/2019,BTI31B,DH8D,53
06/09/2019,BTI34L,DH8D,60
06/09/2019,BTI6FV,B733,58
06/09/2019,BRU841,E75L,57
06/09/2019,BTI1F8,DH8D,59
06/09/2019,BTI223,BCS3,
06/09/2019,WZZ273,A320,
06/09/2019,FIN2MC,AT75,
06/09/2019,WZZ938,A320,
06/09/2019,BTI483,DH8D,
06/09/2019,BTI84W,DH8D,
06/09/2019,BTI7EU,DH8D,
06/09/2019,BTI1P9,B735,
06/09/2019,BTI404,DH8D,
06/09/2019,BTI6UQ,BCS3,
06/09/2019,BRU842,E75L,
06/09/2019,BTI15M,B735,
06/09/2019,BTI467,DH8D,
06/09/2019,BTI1X9,DH8D,
06/09/2019,BTI444,DH8D,
06/09/2019,BTI422,BCS3,
06/09/2019,LOT782,CRJ9,
06/09/2019,ISR5885,B738,57
06/09/2019,AFL2680,A320,81
06/09/2019,UTA713,B735,68
06/09/2019,PBD959,B738,74
06/09/2019,ISR5885,B738,
06/09/2019,SRN6911,AT72,
06/09/2019,RYR106H,B738,61
06/09/2019,BCS5781,B752,
06/09/2019,UTA714,B735,
06/09/2019,AFL2681,A320,
06/09/2019,PBD960,B738,
06/09/2019,RYR4YT,B738,64
06/09/2019,BTI684,BCS3,67
06/09/2019,BTI6GB,BCS3,69
06/09/2019,BTI434,BCS3,67
06/09/2019,BTI2PG,BCS3,64
06/09/2019,BTI49E,B733,60
06/09/2019,UZB103,A20N,71
06/09/2019,BTI11X,DH8D,64
06/09/2019,BTI445,DH8D,62
06/09/2019,BTI468,DH8D,64
06/09/2019,BTI3FT,BCS3,65
06/09/2019,BTI4UJ,BCS3,61
06/09/2019,TAY089C,B734,
06/09/2019,BTI6C4,BCS3,66
06/09/2019,BTI7KJ,BCS3,68
06/09/2019,BTI15L,B735,69
06/09/2019,BTI79M,DH8D,65
06/09/2019,BTI37D,DH8D,75
06/09/2019,AUI187,E145,70
06/09/2019,RYR2D,B738,
06/09/2019,BTI4HE,BCS3,65
06/09/2019,BTI14B,B735,64
06/09/2019,BTI7TX,B733,69
06/09/2019,BTI405,DH8D,71
06/09/2019,BTI4LF,DH8D,60
06/09/2019,BTI2J4,DH8D,62
06/09/2019,BTI484,DH8D,64
06/09/2019,BTI6BM,BCS3,77
06/09/2019,BTI224,BCS3,65
06/09/2019,BTI423,BCS3,79
06/09/2019,BTI8HM,BCS3,71
06/09/2019,BTI3LR,B733,
06/09/2019,BTI3U9,DH8D,
06/09/2019,DTR3142,AT72,
06/09/2019,BTI32B,BCS3,
06/09/2019,WZZ371,A320,60
06/09/2019,BTI4TH,DH8D,
06/09/2019,BTI426,BCS3,
06/09/2019,BTI456,B733,
06/09/2019,BTI36D,BCS3,
06/09/2019,BTI35Z,DH8D,
06/09/2019,BTI446,BCS3,
06/09/2019,BTI454,DH8D,
06/09/2019,DLH892,A320,68
06/09/2019,BTI611,BCS3,
06/09/2019,BTI03Q,DH8D,
06/09/2019,BTI408,DH8D,
06/09/2019,BTI406,B735,
06/09/2019,UZB104,A20N,
06/09/2019,BTI410,B733,
06/09/2019,AFL2118,SU95,80
06/09/2019,LOT87G,CRJ9,78
06/09/2019,ART252,A320,64
06/09/2019,WZZ890,A320,55
06/09/2019,AFL2119,SU95,
07/09/2019,ART261,A320,
07/09/2019,BTI411,B733,71
07/09/2019,BTI409,DH8D,72
07/09/2019,AUI188,E145,
07/09/2019,BTI03X,DH8D,69
07/09/2019,LOT79M,CRJ9,
07/09/2019,BTI447,BCS3,61
07/09/2019,BTI455,DH8D,64
07/09/2019,BTI407,B735,63
07/09/2019,BTI3WX,DH8D,64
07/09/2019,BTI8HN,BCS3,72
07/09/2019,BTI32M,BCS3,63
07/09/2019,BTI35T,DH8D,70
07/09/2019,DLH893,A320,
07/09/2019,BTI427,BCS3,70
07/09/2019,BTI36V,BCS3,76
07/09/2019,BTI457,B733,57
07/09/2019,BTI35G,B733,59
07/09/2019,BTI612,BCS3,55
07/09/2019,BTI725,BCS3,63
07/09/2019,WZZ4AL,A320,
07/09/2019,BTI24E,DH8D,
07/09/2019,BTI2NY,DH8D,
07/09/2019,BTI400,BCS3,
07/09/2019,BTI424,BCS3,
07/09/2019,BTI416,B733,
07/09/2019,BTI74A,BCS3,
07/09/2019,BTI8LQ,BCS3,
07/09/2019,BTI7PY,BCS3,
07/09/2019,BTI6RV,BCS3,
07/09/2019,WZZ8RU,A320,
07/09/2019,BTI60K,BCS3,
07/09/2019,BTI8GJ,BCS3,
07/09/2019,BTI3ZB,B735,
07/09/2019,BTI30W,DH8D,
07/09/2019,BTI31G,DH8D,
07/09/2019,BTI6G1,BCS3,
07/09/2019,BTI15P,B733,
07/09/2019,BTI629,BCS3,
07/09/2019,BTI13F,B735,
07/09/2019,BTI7KP,DH8D,
07/09/2019,BTI7767,BCS3,
07/09/2019,FIN3PU,E190,70
07/09/2019,NTF419,M600,
07/09/2019,RYR30BU,B738,57
07/09/2019,RYR711R,B738,60
07/09/2019,FIN1RM,E190,
07/09/2019,AFL2682,A320,74
07/09/2019,RYR8257,B738,
07/09/2019,RYR5MQ,B738,63
07/09/2019,RYR924,B738,
07/09/2019,BTI443,DH8D,66
07/09/2019,BTI30Y,DH8D,66
07/09/2019,BTI1M2,DH8D,83
07/09/2019,BTI97T,BCS3,60
07/09/2019,BTI401,BCS3,69
07/09/2019,BTI3G2,B735,64
07/09/2019,BTI480,BCS3,67
07/09/2019,BTI8KT,DH8D,61
07/09/2019,BTI31T,DH8D,64
07/09/2019,BTI13G,B735,70
07/09/2019,BTI425,BCS3,65
07/09/2019,BTI1R2,B733,64
07/09/2019,BTI74C,DH8D,68
07/09/2019,RYR4WD,B738,
07/09/2019,BTI25K,DH8D,67
07/09/2019,AFL2683,A320,
07/09/2019,UTA715,B735,76
07/09/2019,BTI9HP,BCS3,72
07/09/2019,WZZ3TK,A320,68
07/09/2019,BTI34H,DH8D,
07/09/2019,BTI4YE,DH8D,
07/09/2019,BTI417,B733,67
07/09/2019,RYR4UW,B738,58
07/09/2019,BTI448,DH8D,
07/09/2019,BTI60L,BCS3,67
07/09/2019,BTI1T9,DH8D,
07/09/2019,BTI222,BCS3,63
07/09/2019,BTI8KA,BCS3,
07/09/2019,BTI402,DH8D,
07/09/2019,BTI491,B733,
07/09/2019,ART262,A320,69
07/09/2019,UTA716,B735,
07/09/2019,BTI7LZ,BCS3,56
07/09/2019,DLH890,A320,57
07/09/2019,BTI428,BCS3,
07/09/2019,LOT7LK,CRJ9,66
07/09/2019,BTI1A5,DH8D,
07/09/2019,BTI30K,BCS3,
07/09/2019,RYR26N,B738,
07/09/2019,WZZ220,A320,
07/09/2019,BTI2HU,BCS3,
07/09/2019,WZZ463,A320,77
07/09/2019,AFL2100,SU95,69
07/09/2019,BTI6ER,BCS3,
07/09/2019,BTI6RZ,BCS3,69
07/09/2019,BTI683,BCS3,
07/09/2019,FIN1KE,AT75,68
07/09/2019,BTI69R,BCS3,63
07/09/2019,BTI65T,BCS3,76
07/09/2019,RFE9771,CL30,
07/09/2019,MYX461,A320,
07/09/2019,DLH891,A320,
07/09/2019,WZZ1541,A320,
07/09/2019,LOT4EW,CRJ9,
07/09/2019,BTI31J,DH8D,60
07/09/2019,BTI34G,DH8D,58
07/09/2019,WZZ6279,A320,69
07/09/2019,AFL2101,SU95,
07/09/2019,BTI3P5,DH8D,
07/09/2019,BTI7768,BCS3,61
07/09/2019,RYR4372,B738,66
07/09/2019,WZZ6280,A320,
07/09/2019,BTI449,DH8D,65
07/09/2019,BTI03L,BCS3,62
07/09/2019,BTI44T,BCS3,
07/09/2019,BTI31C,DH8D,
07/09/2019,BTI34V,DH8D,
07/09/2019,BTI695,BCS3,
07/09/2019,BTI7719,BCS3,
07/09/2019,BTI2WT,B735,
07/09/2019,BTI9PG,B733,
07/09/2019,RYR90GC,B738,
07/09/2019,BTI6BL,BCS3,
07/09/2019,BTI2BZ,DH8D,64
07/09/2019,BTI6D9,BCS3,
07/09/2019,BTI627,BCS3,
07/09/2019,BTI659,B733,
07/09/2019,BTI429,BCS3,66
07/09/2019,BTI16C,DH8D,65
07/09/2019,BTI6FV,BCS3,70
07/09/2019,BTI1J7,DH8D,
07/09/2019,BTI1B6,DH8D,59
07/09/2019,BTI492,B733,71
07/09/2019,FIN8ZE,AT75,61
07/09/2019,BTI3R6,DH8D,65
07/09/2019,BRU841,E195,56
07/09/2019,BTI34L,DH8D,69
07/09/2019,LOT781,CRJ9,59
07/09/2019,BTI31B,DH8D,58
07/09/2019,BTI1F8,DH8D,68
07/09/2019,THY54P,B737,62
07/09/2019,FIN2MC,AT75,
07/09/2019,BTI15M,B733,
07/09/2019,BTI4ZK,DH8D,
07/09/2019,BTI1P9,DH8D,
07/09/2019,LOT782,CRJ9,
07/09/2019,BRU842,E195,
07/09/2019,T7IFS,E35L,
07/09/2019,BTI1X9,DH8D,
07/09/2019,BTI422,BCS3,
07/09/2019,BTI24X,DH8D,
07/09/2019,BTI444,DH8D,
07/09/2019,WZZ97,A320,63
07/09/2019,THY4AF,B737,
07/09/2019,WZZ1060,A320,66
07/09/2019,AFL2680,A320,72
07/09/2019,UTA713,B735,61
07/09/2019,WZZ2PC,A320,
07/09/2019,RYR9UB,B738,75
07/09/2019,SUA673,C56X,81
07/09/2019,WZZ938,A320,
07/09/2019,AFL2681,A320,
07/09/2019,RYR90QK,B738,75
07/09/2019,UTA714,B735,
07/09/2019,RYR82UE,B738,
07/09/2019,BTI3KB,BCS3,60
07/09/2019,BTI72K,BCS3,66
07/09/2019,BTI11X,DH8D,77
07/09/2019,BTI684,BCS3,67
07/09/2019,RYR4YT,B738,64
07/09/2019,BTI7QX,B735,66
07/09/2019,BTI7KJ,BCS3,64
07/09/2019,BTI4TV,B733,57
07/09/2019,MYX462,A320,53
07/09/2019,BTI2PG,DH8D,73
07/09/2019,RYR38YL,B738,
07/09/2019,BTI15L,B733,58
07/09/2019,BTI37D,DH8D,60
07/09/2019,BTI79M,DH8D,90
07/09/2019,BTI14B,DH8D,63
07/09/2019,RYR4096,B738,60
07/09/2019,BTI62D,BCS3,58
07/09/2019,BTI1J8,DH8D,53
07/09/2019,BTI660,B733,71
07/09/2019,BTI696,BCS3,68
07/09/2019,BTI628,BCS3,72
07/09/2019,BTI6BM,BCS3,72
07/09/2019,BTI2MZ,BCS3,79
07/09/2019,BTI97H,BCS3,69
07/09/2019,BTI423,BCS3,67
07/09/2019,BTI7720,BCS3,63
07/09/2019,RYR2MB,B738,
07/09/2019,BTI657,BCS3,
07/09/2019,BTI32B,BCS3,
07/09/2019,BTI3LR,B733,
07/09/2019,BTI3U9,DH8D,
07/09/2019,BTI36D,BCS3,
07/09/2019,BTI724,BCS3,
07/09/2019,BTI35Z,DH8D,
07/09/2019,BTI426,BCS3,
07/09/2019,BTI446,B733,
07/09/2019,DLH892,A20N,64
07/09/2019,BTI03Q,DH8D,
07/09/2019,BTI408,DH8D,
07/09/2019,BTI771,BCS3,
07/09/2019,AFL2118,SU95,74
07/09/2019,WZZ5KC,A320,66
07/09/2019,WZZ371,A320,72
07/09/2019,AFL2119,SU95,
08/09/2019,AUI188,E145,
08/09/2019,WZZ2595,A320,
08/09/2019,BTI427,BCS3,66
08/09/2019,BTI447,B733,73
08/09/2019,DLH893,A20N,
08/09/2019,BTI36V,BCS3,63
08/09/2019,BTI35G,B733,58
08/09/2019,BTI32M,BCS3,67
08/09/2019,BTI7747,BCS3,
08/09/2019,BTI725,BCS3,65
08/09/2019,WZZ4AL,A320,
08/09/2019,BTI658,BCS3,60
08/09/2019,BTI7755,BCS3,
08/09/2019,BTI424,BCS3,
08/09/2019,BTI6A1,BCS3,
08/09/2019,BTI31G,B733,
08/09/2019,BTI7HT,BCS3,
08/09/2019,BTI13F,BCS3,
08/09/2019,BTI442,DH8D,
08/09/2019,BTI687,B733,
08/09/2019,SUA681,C56X,
08/09/2019,BTI7729,BCS3,
08/09/2019,BTI1M1,BCS3,
08/09/2019,BTI30W,DH8D,
08/09/2019,BTI28A,B733,
08/09/2019,BTI6G1,BCS3,
08/09/2019,BTI6JL,BCS3,
08/09/2019,BTI4NB,B735,
08/09/2019,MYX471,A320,
08/09/2019,FIN3PU,AT75,69
08/09/2019,EW493LL,DA40,
08/09/2019,SAS1762,B737,73
08/09/2019,BTI409,DH8D,57
08/09/2019,BTI3WX,DH8D,73
08/09/2019,BTI1M2,BCS3,59
08/09/2019,RYR5MQ,B738,60
08/09/2019,RYR8EM,B738,60
08/09/2019,THY9DH,A321,46
08/09/2019,BTI35T,DH8D,65
08/09/2019,BTI772,BCS3,58
08/09/2019,BTI03X,DH8D,59
08/09/2019,BTI30Y,DH8D,70
08/09/2019,AFL2682,A320,74
08/09/2019,BTI443,DH8D,56
08/09/2019,RYR2QP,B738,61
08/09/2019,BTI13G,BCS3,67
08/09/2019,BTI31T,B733,71
08/09/2019,BTI425,BCS3,60
08/09/2019,BTI3G2,DH8D,53
08/09/2019,RYR4WD,B738,
08/09/2019,RYR6DK,B738,
08/09/2019,RYR2483,B738,
08/09/2019,AFL2683,A320,
08/09/2019,NAX7PA,B738,63
08/09/2019,THY7GB,A321,
08/09/2019,BTI30K,DH8D,
08/09/2019,BTI3BJ,BCS3,
08/09/2019,BTI03K,DH8D,
08/09/2019,UTA715,B735,68
08/09/2019,VPC10,G150,67
08/09/2019,BTI402,DH8D,
08/09/2019,NAX8MT,B738,
08/09/2019,BTI1T9,BCS3,
08/09/2019,BTI12H,DH8D,
08/09/2019,DLH890,A20N,60
08/09/2019,BTI1A5,DH8D,
08/09/2019,BTI7756,BCS3,60
08/09/2019,WZZ3TK,A320,64
08/09/2019,LOT7LK,CRJ9,48
08/09/2019,BTI428,BCS3,
08/09/2019,BTI9TV,B733,54
08/09/2019,BTI8EP,BCS3,
08/09/2019,AFL2100,SU95,75
08/09/2019,BTI6ER,B733,
08/09/2019,BTI6RZ,BCS3,68
08/09/2019,FIN1KE,AT75,63
08/09/2019,BTI6A2,BCS3,70
08/09/2019,BTI7748,BCS3,64
08/09/2019,WZZ2596,A320,52
08/09/2019,BTI03L,DH8D,67
08/09/2019,WZZ9AS,A320,
08/09/2019,DLH891,A20N,
08/09/2019,BTI9KV,BCS3,
08/09/2019,LOT4EW,CRJ9,
08/09/2019,FIN2NP,AT75,
08/09/2019,BTI3KL,BCS3,
08/09/2019,BTI65T,BCS3,61
08/09/2019,RYR26N,B738,
08/09/2019,AFL2101,SU95,
08/09/2019,RYR9UB,B738,59
08/09/2019,BTI1F7,DH8D,
08/09/2019,BTI7730,BCS3,80
08/09/2019,BTI2TU,B735,60
08/09/2019,EAU39S,GLEX,70
08/09/2019,NAX72R,B738,67
08/09/2019,BTI34L,DH8D,58
08/09/2019,BTI449,DH8D,62
08/09/2019,BTI31B,DH8D,56
08/09/2019,BTI84F,BCS3,
08/09/2019,OHY743,A321,55
08/09/2019,BTI8TK,BCS3,60
08/09/2019,BTI6BL,BCS3,
08/09/2019,BTI688,B733,60
08/09/2019,BTI22U,BCS3,56
08/09/2019,WZZ5FY,A320,
08/09/2019,NAX3RG,B738,
08/09/2019,BTI3R6,BCS3,67
08/09/2019,BTI413,DH8D,60
08/09/2019,BTI3TG,B733,
08/09/2019,BTI12G,DH8D,69
08/09/2019,BTI3MD,BCS3,69
08/09/2019,BTI6D9,BCS3,
08/09/2019,MYX472,A320,79
08/09/2019,BTI6CV,BCS3,
08/09/2019,BTI16C,BCS3,59
08/09/2019,BTI629,BCS3,
08/09/2019,BTI403,DH8D,52
08/09/2019,BTI6C3,BCS3,
08/09/2019,BTI6JK,B733,
08/09/2019,BTI2DF,BCS3,61
08/09/2019,BTI1B6,DH8D,59
08/09/2019,BTI433,BCS3,
08/09/2019,BTI6FV,B733,58
08/09/2019,OHY744,A321,
08/09/2019,FIN8ZE,AT75,63
08/09/2019,BTI429,BCS3,60
08/09/2019,BTI1F8,DH8D,60
08/09/2019,LOT781,CRJ9,58
08/09/2019,BTI223,BCS3,
08/09/2019,FIN2MC,AT75,
08/09/2019,BTI84W,DH8D,
08/09/2019,BTI6UQ,BCS3,
08/09/2019,THY54P,A321,66
08/09/2019,BTI4ZK,DH8D,
08/09/2019,BTI404,DH8D,
08/09/2019,BTI467,DH8D,
08/09/2019,BTI1P9,B735,
08/09/2019,BTI24X,BCS3,
08/09/2019,WZZ2573,A320,73
08/09/2019,LOT782,CRJ9,
08/09/2019,PBD959,B738,61
08/09/2019,BTI7EU,B733,
08/09/2019,BTI1X9,DH8D,
08/09/2019,BTI444,DH8D,
08/09/2019,BTI422,BCS3,
08/09/2019,BRU841,CRJ2,64
08/09/2019,THY4AF,A321,
08/09/2019,WZZ938,A320,
08/09/2019,PBD960,B738,
08/09/2019,WZZ8HR,A320,52
08/09/2019,RCH327,C17,67
08/09/2019,UTA713,B735,70
08/09/2019,AFL2680,A320,63
08/09/2019,BRU842,CRJ2,
08/09/2019,VJT431,CL35,78
08/09/2019,WZZ2597,A320,
08/09/2019,AFL2681,A320,
08/09/2019,RYR52EH,B738,68
08/09/2019,BTI6GB,BCS3,82
08/09/2019,BTI434,BCS3,65
08/09/2019,BTI49E,B733,66
08/09/2019,BTI468,DH8D,68
08/09/2019,BTI11X,DH8D,73
08/09/2019,RYR628Y,B738,
08/09/2019,BTI14B,B735,66
08/09/2019,BTI684,BCS3,61
08/09/2019,BTI37D,DH8D,66
08/09/2019,BTI3FT,BCS3,65
08/09/2019,BTI7KJ,B733,65
08/09/2019,BTI4UJ,BCS3,68
08/09/2019,IBK2LY,B738,56
08/09/2019,BTI2PG,BCS3,62
